"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:08T0G73Ks7Tx7WUoZKMfop","Hope Is Lost","spotify:artist:3QKYNyRO2EAX1f9AKH5CA9","Finalfix","spotify:album:3BgSWS6C8cI8a4eevpIQq4","Hope Is Lost","spotify:artist:3QKYNyRO2EAX1f9AKH5CA9","Finalfix","2022-12-02","https://i.scdn.co/image/ab67616d0000b273899945a58d4639911b46861b","1","3","214887","https://p.scdn.co/mp3-preview/1923f61400cc83c8fe7d0334a3f6dc1f316e4e61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","NLCK42222639","spotify:user:11126428529","2022-12-02T13:19:03Z"
"spotify:track:1LcTITsbk56u0VSWbzZNkx","The Prophecy","spotify:artist:3QKYNyRO2EAX1f9AKH5CA9","Finalfix","spotify:album:3BgSWS6C8cI8a4eevpIQq4","Hope Is Lost","spotify:artist:3QKYNyRO2EAX1f9AKH5CA9","Finalfix","2022-12-02","https://i.scdn.co/image/ab67616d0000b273899945a58d4639911b46861b","1","4","252561","https://p.scdn.co/mp3-preview/6ae30af0399c872eb17c6a20218ce91db51496dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","NLCK42222640","spotify:user:11126428529","2022-12-02T13:22:44Z"
"spotify:track:3rhcSsKQr7RgRskLqB2lYs","Lazergame","spotify:artist:44rinNNQmD2XH9lBQhRMTA","Absu_NTQL","spotify:album:5M1jDdCp8Snudn1c0XkNlN","Lazergame","spotify:artist:44rinNNQmD2XH9lBQhRMTA","Absu_NTQL","2022-08-22","https://i.scdn.co/image/ab67616d0000b2733b3cf1113aca9013cb4cd292","1","1","251034","https://p.scdn.co/mp3-preview/32740a446f1e6c281b464dac61a17ca8c907d2b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","QZHZD2240212","spotify:user:11126428529","2022-12-09T15:13:40Z"
"spotify:track:1Az5E06BtTRZ2BPX87U06x","Lts - Tesla Coil Remix","spotify:artist:4pMsA8xkkqFIvUQZnkuuPM, spotify:artist:2OpRoZyiI0yRSq5erw2ZLJ","2Whales, Tesla Coil","spotify:album:4d1sZ1sHkZKZiy5Vi7z0ec","LTS(Remixes)","spotify:artist:6cbhDHj8eIF9ldBZHVrkNw, spotify:artist:2k4hDK293iMO25a0wy14ff, spotify:artist:0mYR1rATTixP8iTmPEVdb1","Kutlo, Bad District, D_iolax","2020-08-03","https://i.scdn.co/image/ab67616d0000b273ad71d131c98197f7c8f0d0ad","1","4","286896","https://p.scdn.co/mp3-preview/512019c795f26c0029b2998eaa02e5c7798ac0fe?cid=9950ac751e34487dbbe027c4fd7f8e99","true","5","GB8KE2051453","spotify:user:11126428529","2022-12-14T15:47:24Z"
"spotify:track:5pc1uxSxxtwdq0uJ4YHVlV","Stranded","spotify:artist:4SBpg9pVzmGgYHZUD9eqi7, spotify:artist:28OB4Ja1Rt9IP47Ob2y1S6","Thez, Notequal","spotify:album:0lrDHtnps0OIlRMQQD9XSm","Hidden LP","spotify:artist:4SBpg9pVzmGgYHZUD9eqi7","Thez","2022-12-12","https://i.scdn.co/image/ab67616d0000b273557b764c2e39c7f5a7c8dbad","1","7","260232","https://p.scdn.co/mp3-preview/721f64f4ed4e4b80a26b2f768fb1f1fb1723baa4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","NLCK42221773","spotify:user:11126428529","2022-12-15T14:32:59Z"
"spotify:track:4MLGm7Fjiesg7WZHSxzoQD","Bass Symptom - Audio Remix","spotify:artist:1zrdAXKrZn6gpYHjGO33HJ, spotify:artist:1zErXDrChp7heWGAjO00Xl","Mr.Frenkie, Audio","spotify:album:3Dh1QC3sXfGzPj2AKuHC1y","Bass Symptom (Audio Remix)","spotify:artist:1zrdAXKrZn6gpYHjGO33HJ, spotify:artist:1zErXDrChp7heWGAjO00Xl","Mr.Frenkie, Audio","2022-12-16","https://i.scdn.co/image/ab67616d0000b273c059631715cc620a12ecf504","1","1","292413","https://p.scdn.co/mp3-preview/6c2a2eae33b560c38492caabb9c04816d37c749a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","NLCK42223212","spotify:user:11126428529","2022-12-17T11:26:33Z"
"spotify:track:43Jl5dgvNpanKfyc1kZBGx","Heart Of Tomorrow","spotify:artist:6sNeV6FX2me50N5Jh1idA4","The Clamps","spotify:album:57ooeEZ8cH4Vk4OTERuIHH","All For Us","spotify:artist:6sNeV6FX2me50N5Jh1idA4, spotify:artist:7lVo0DP37g9kF3VUaNBvw0, spotify:artist:3AYZncxJfMcEHghdG2UOPO","The Clamps, Jaḍāna, LiL_V1sion","2022-12-12","https://i.scdn.co/image/ab67616d0000b2732de57bc690aba6c4348d192e","1","5","295813","https://p.scdn.co/mp3-preview/5f8d2f6b3befd184a6f14b3b548c91b00133b933?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","GBLV62207945","spotify:user:11126428529","2022-12-28T12:19:37Z"
"spotify:track:4ncYMTGBBVdccYE5etjSVD","Formwave","spotify:artist:37C3qTCakuZc3EjTari9lU","Primate","spotify:album:32lCpsbk3msROhLVHNY4Nj","Formwave","spotify:artist:37C3qTCakuZc3EjTari9lU","Primate","2022-12-02","https://i.scdn.co/image/ab67616d0000b273722a015b2d87c3cac3ad3316","1","1","271542","https://p.scdn.co/mp3-preview/e751d354467da57e84a0dd313332acb44f3afb5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","CA5KR2306776","spotify:user:11126428529","2023-01-05T07:28:58Z"
"spotify:track:3vXboQCUcA2xVYaK9ykE3s","She Said - Fade Black Remix","spotify:artist:0qpokmnvq1MOYl954iVq7x, spotify:artist:6lczpQaXIogAbhZfhVOiEe","Emperor, Fade Black","spotify:album:354sLXRTL31dTLi75gmtTC","Critical Music: RemiXXed","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2022-12-25","https://i.scdn.co/image/ab67616d0000b273b49bf6954e3ed69dc6285f21","1","5","347000","https://p.scdn.co/mp3-preview/7eda90c338b8b3030bb891cb863a172d87f0c62a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBVPL2200088","spotify:user:11126428529","2023-01-10T07:36:06Z"
"spotify:track:5ThsdjtwrMdYxNE1Q63YPL","Knowledge","spotify:artist:6GzW7pg3KLF2DWZm0rEJI8","Gouki","spotify:album:5yAU31O2QMKWtcQeVQdRFd","Trinity","spotify:artist:6GzW7pg3KLF2DWZm0rEJI8","Gouki","2022-12-31","https://i.scdn.co/image/ab67616d0000b2731032ea834bf5cb822f8571d2","1","2","113103","https://p.scdn.co/mp3-preview/9488d32fec729e447888ff55ce731a8968853489?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","TCAGS2224656","spotify:user:11126428529","2023-01-10T14:02:03Z"
"spotify:track:4DVkTvbzmQKB31PciE7X2a","Laserbeam - ÆON:MODE Remix","spotify:artist:2K9qsrYnsu1EWt7ZQkkuXb, spotify:artist:59Yq0xrABEihHANsfo9QMT, spotify:artist:41ouHqoKXNijIMFsQTmFQV","Ray Volpe, Blanke, ÆON:MODE","spotify:album:1kv1HLsS2E7NdJekRZI5am","Laserbeam (Remixes)","spotify:artist:2K9qsrYnsu1EWt7ZQkkuXb","Ray Volpe","2023-01-13","https://i.scdn.co/image/ab67616d0000b273db3b20a2741f46571130dc6d","1","1","164651","https://p.scdn.co/mp3-preview/b992ec2679d97a3d408900b24ea5d876d147c60b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","CA5KR2316928","spotify:user:11126428529","2023-01-17T15:42:27Z"
"spotify:track:5SoGLpmieRPBRsSPBOnQSD","Deep Dive","spotify:artist:2lpHlF049AYYFsvzzEA7BG","Omneum","spotify:album:1EAhVfndPSeLS6p69AXjgj","Deep Dive EP","spotify:artist:2lpHlF049AYYFsvzzEA7BG, spotify:artist:3QKYNyRO2EAX1f9AKH5CA9","Omneum, Finalfix","2023-02-03","https://i.scdn.co/image/ab67616d0000b2738f9578d58e2ca791e66899ea","1","1","273488","https://p.scdn.co/mp3-preview/46e31184efbb25a54d208898ca606cae17f6ee1b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","GB8KE2300878","spotify:user:11126428529","2023-02-03T12:21:38Z"
"spotify:track:1VwwBog24OgzZnIvOC4sfU","Murderball","spotify:artist:27NON6lxgoEImWk8z0z1DN","Mob Tactics","spotify:album:5REz2nPxZfGzgBTqbKt9ZR","Beyond the Circus EP, Pt. 1","spotify:artist:27NON6lxgoEImWk8z0z1DN","Mob Tactics","2023-01-13","https://i.scdn.co/image/ab67616d0000b27396c9d30aefdaec97704c5237","1","3","273103","https://p.scdn.co/mp3-preview/ac04a5fd42b49b1901bfb18dfa5df97bdae7e649?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","GB5KW2204275","spotify:user:11126428529","2023-02-08T09:39:51Z"
"spotify:track:20xHUUuSGP0uyxTGpUQoun","Mescaline Dream","spotify:artist:27NON6lxgoEImWk8z0z1DN","Mob Tactics","spotify:album:2B91E7MkjvwMGmmzKydikL","Grave Digger","spotify:artist:27NON6lxgoEImWk8z0z1DN","Mob Tactics","2023-02-10","https://i.scdn.co/image/ab67616d0000b2735d60346b0dc8be80f8722716","1","2","301986","https://p.scdn.co/mp3-preview/df37e0bf8dffce3059c9f15bf465b5d875322c2e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","NLCK42224749","spotify:user:11126428529","2023-02-10T12:16:17Z"
"spotify:track:413pjjFGHhVklHaClyO0lS","Clockwork","spotify:artist:4E33wsrhRIkbiEXuKrwKKI","Metanoia","spotify:album:7AmZvPTmAJ9BmnLmqF6BLy","Clockwork","spotify:artist:4E33wsrhRIkbiEXuKrwKKI","Metanoia","2023-02-17","https://i.scdn.co/image/ab67616d0000b273fc0c83a6cbc38fb8cd58c229","1","1","288829","https://p.scdn.co/mp3-preview/b4729d1a26878069c35f6b0a48da2d297d190887?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","NLCK42226098","spotify:user:11126428529","2023-02-18T05:37:26Z"
"spotify:track:3Alzxx26nJ89SedCNGb0ts","Get Deaded - Fade Black Remix","spotify:artist:4YWj8sohRDjL9deiuRvEEY, spotify:artist:6lczpQaXIogAbhZfhVOiEe","Noisia, Fade Black","spotify:album:0b0NgWY1H5PydBmQRgDDIN","Get Deaded (Fade Black Remix)","spotify:artist:6lczpQaXIogAbhZfhVOiEe","Fade Black","2023-02-17","https://i.scdn.co/image/ab67616d0000b273d786612f9ae380a2c6453a69","1","1","209302","https://p.scdn.co/mp3-preview/00720f811313ad42eb2a8dfffe2029141c78717a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","UKU932390005","spotify:user:11126428529","2023-02-20T05:51:29Z"
"spotify:track:058xv619vnIwAGw6X95pyn","Untitled 6","spotify:artist:4xaF2VIGwhWyEMbM6GuLdm","Teddy Killerz","spotify:album:4ZY4zU5SyP0Hni2G095N8y","Backup","spotify:artist:4xaF2VIGwhWyEMbM6GuLdm","Teddy Killerz","2023-02-17","https://i.scdn.co/image/ab67616d0000b273a814526d8b55a088c2d3583e","1","2","179576","https://p.scdn.co/mp3-preview/c9160bf801ab71ee2f9816c1f0921684db98e434?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","GB8KE2301987","spotify:user:11126428529","2023-02-20T05:59:26Z"
"spotify:track:6nsnGn2GrKj6aa9b0yDXYQ","Keenetic","spotify:artist:23UNwzBVIvWTR3TMhjuaGG","Subminderz","spotify:album:3VS7GrEsM1JyizL4hwlWBF","Keenetic","spotify:artist:23UNwzBVIvWTR3TMhjuaGG","Subminderz","2023-02-03","https://i.scdn.co/image/ab67616d0000b273743d5fbe080f7b96831eea8e","1","1","224914","https://p.scdn.co/mp3-preview/495d8d7657544c3029ea86f28e64f3660ceaa0aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","UKR6V2320091","spotify:user:11126428529","2023-02-24T12:27:49Z"
"spotify:track:0CIHbGrlUGLvSNUpIjNzEI","Crystal","spotify:artist:4uMDArwv92q4FNMJp0Xbml","Karpa","spotify:album:2Apr0iBzdISI8Z8mpLZp3I","Crystal","spotify:artist:4uMDArwv92q4FNMJp0Xbml","Karpa","2023-02-27","https://i.scdn.co/image/ab67616d0000b273f1b705673c68ee7e17faf2e0","1","1","213638","https://p.scdn.co/mp3-preview/46abb1d4a4c99082e0090495a5626b365158b119?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","CBB7W2307657","spotify:user:11126428529","2023-02-27T19:43:59Z"
"spotify:track:0RfD1vL6DaYr2KekO4YhL5","Ultralight - A.M.C Remix","spotify:artist:1KiNUGL3r0GgyLwqYCY1yV, spotify:artist:5DygptUY6coQHpmgFfISzQ","Kanine, A.M.C","spotify:album:74EQ1ICsbW36PqAlupUotV","Ultralight (A.M.C Remix)","spotify:artist:1KiNUGL3r0GgyLwqYCY1yV, spotify:artist:5DygptUY6coQHpmgFfISzQ","Kanine, A.M.C","2023-03-03","https://i.scdn.co/image/ab67616d0000b2739a0e75119f58d9955d656c5e","1","1","228965","https://p.scdn.co/mp3-preview/7a1ea2bae911e38723488938c568b7fac4428200?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","US39N2301011","spotify:user:11126428529","2023-03-04T07:47:57Z"
"spotify:track:4eCS5ye0uTqA06WjzWwIWm","Octo","spotify:artist:5fbq6W6HAncSYaFtlQi7fF","The Upbeats","spotify:album:31XbZseKiOCdgXS0Uks0VE","One Sound","spotify:artist:5fbq6W6HAncSYaFtlQi7fF","The Upbeats","2023-03-03","https://i.scdn.co/image/ab67616d0000b273b85e7ca947f835f0a78b19a1","1","3","227666","https://p.scdn.co/mp3-preview/3d9782e0cd0e77d8428b4b480000ddeea8c55d7d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","UKU932390019","spotify:user:11126428529","2023-03-04T07:57:28Z"
"spotify:local:KOAN+Sound::Forgotten+Myths+%28Remix%29:242","Forgotten Myths (Remix)","","KOAN Sound","","","","","","","0","0","242000","","false","0","","spotify:user:11126428529","2023-03-04T10:33:05Z"
"spotify:track:2BfDJIXEQeJEmnMYSCZ0nY","Holographics","spotify:artist:0u8lOxrGV8ox91FK8rCB6t, spotify:artist:6QdPmt0Rl8xMvugvXU0tHZ","Bytecode, TR Tactics","spotify:album:4DiEkKmYrxZJS93mTEM0MG","Holographics","spotify:artist:0u8lOxrGV8ox91FK8rCB6t","Bytecode","2023-02-03","https://i.scdn.co/image/ab67616d0000b2730e6017e4904cd1de63f9fcc0","1","1","280000","https://p.scdn.co/mp3-preview/56dfbdc735cb0ee629c505879138f0fb3b116522?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","GB8KE2300054","spotify:user:11126428529","2023-03-07T07:53:12Z"
"spotify:track:3lOGBgNDXahU19DY7osu5Z","Steppenwolf","spotify:artist:3PAXvY08KxX5HmCsmKw4x8, spotify:artist:3yyEYoHrjvoUtLJ6n2Wz83","Black Sun Empire, Burr Oak","spotify:album:6AvM0QhjnHZ6Kh2Bcpfvng","Steppenwolf","spotify:artist:3PAXvY08KxX5HmCsmKw4x8, spotify:artist:3yyEYoHrjvoUtLJ6n2Wz83","Black Sun Empire, Burr Oak","2023-03-17","https://i.scdn.co/image/ab67616d0000b273d156e815d994ba092bcbaa5b","1","1","251162","https://p.scdn.co/mp3-preview/b5237ef93e2b9e7816cfd9822e35b211d189331e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","FR96X2369644","spotify:user:11126428529","2023-03-17T13:12:40Z"
"spotify:track:02Rwe7SIxRHFI3cDx5SyAW","Falling","spotify:artist:5PAOzzX9jviCNxwAPUVXOk","Holotrope","spotify:album:63gBcnSAhPQydrTS09E9Fz","Falling","spotify:artist:5PAOzzX9jviCNxwAPUVXOk","Holotrope","2023-03-16","https://i.scdn.co/image/ab67616d0000b27331aab7100adf18ddce5cfc22","1","1","230058","https://p.scdn.co/mp3-preview/d999df061330e05b73b60d622d2f848776d655db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","GB8KE2303430","spotify:user:11126428529","2023-03-17T13:14:52Z"
"spotify:track:3cl8yQ9BA4PIW3Wy9u5LJA","My Eyes","spotify:artist:2VhiJ9TTWHMZl8jXUAMAgJ, spotify:artist:6fT08N8EN9rPdbeWxXkNdX","Dub Elements, MIDNIGHT CVLT","spotify:album:6pA9kWKlg3XN0x96wMvhgl","My Eyes / Emergency Loop","spotify:artist:2VhiJ9TTWHMZl8jXUAMAgJ, spotify:artist:6fT08N8EN9rPdbeWxXkNdX","Dub Elements, MIDNIGHT CVLT","2023-03-17","https://i.scdn.co/image/ab67616d0000b273c3684e5fa16b3d79bcc3af35","1","1","228837","https://p.scdn.co/mp3-preview/3a66ed8d6b56c2af69b5916ce0d3d5e444e8307a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","NLCK42226108","spotify:user:11126428529","2023-03-20T13:18:28Z"
"spotify:track:2U3Bp0xTOVaO3dzoN8CeTv","Automatic","spotify:artist:7pxXuD5bZQXnFPmykA1ZBb","Sound Priest","spotify:album:3miJr6nfSsf3mWywGNYSkI","Asbestos, Automatic","spotify:artist:7pxXuD5bZQXnFPmykA1ZBb","Sound Priest","2023-03-18","https://i.scdn.co/image/ab67616d0000b273d0bb70e9d10bfc5e3e2cfba7","1","2","240857","https://p.scdn.co/mp3-preview/8cea35c77df382bc4dd376ee658d86978ca4c0dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GB8KE2304161","spotify:user:11126428529","2023-03-23T15:41:17Z"
"spotify:track:5zegKHAsbAcDmxIRlIMGpO","Chop It","spotify:artist:44rinNNQmD2XH9lBQhRMTA","Absu_NTQL","spotify:album:5shfKTwVnFxzrR1qD7kIhF","Chop It / To The Floor","spotify:artist:44rinNNQmD2XH9lBQhRMTA","Absu_NTQL","2023-03-24","https://i.scdn.co/image/ab67616d0000b2730fc59bdb97acfb6d4e7d7ea1","1","1","273488","https://p.scdn.co/mp3-preview/8ab8fbb82948edc7a99ca817b1f73eefdd3c4c82?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","GB8KE2303575","spotify:user:11126428529","2023-03-24T14:18:55Z"
"spotify:track:2VfZAuzZ4XQKHQMJWnjN77","Disturbance","spotify:artist:4Z6KMzOC1SXEnlJRCEd85S, spotify:artist:23RIA0ulLlLbHkJUQXYEWR","Xsonsence, Phame","spotify:album:6oKZIkpQFujMUkz4A6j6a5","Disturbance","spotify:artist:4Z6KMzOC1SXEnlJRCEd85S, spotify:artist:23RIA0ulLlLbHkJUQXYEWR","Xsonsence, Phame","2023-02-28","https://i.scdn.co/image/ab67616d0000b273e23568b6bcd46d45c1cf0b07","1","1","245581","https://p.scdn.co/mp3-preview/47e6f969baac151602712d99439fbf8d5709b641?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","GBKQU2317125","spotify:user:11126428529","2023-03-31T09:47:32Z"
"spotify:track:7hPGY7QqNvUZQH9tgppkyQ","Tooth Pain - Original Mix","spotify:artist:1wLZ72dUynIc8hgpcU538R","Toyfon","spotify:album:1kXoapoLHQnik6Iry0XX4k","TIME TRAVEL EP (Original Mix)","spotify:artist:1wLZ72dUynIc8hgpcU538R","Toyfon","2023-03-03","https://i.scdn.co/image/ab67616d0000b2731a7fcbe07bd08f488cc3175c","1","2","245495","https://p.scdn.co/mp3-preview/09316be971092ac978b310c4459dae4d99ebcab1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","NLCK42227062","spotify:user:11126428529","2023-04-04T07:47:54Z"
"spotify:track:5XSddieOuruTBxV0eJrwZS","Neft","spotify:artist:4eujb0S8BP4Oy9suTA04mE","Gydra","spotify:album:4YqpRMpzE8PbyiXtagRLfD","Neft EP","spotify:artist:4eujb0S8BP4Oy9suTA04mE","Gydra","2023-04-08","https://i.scdn.co/image/ab67616d0000b273358d0db83a593946b55aeca7","1","1","187586","https://p.scdn.co/mp3-preview/761f999d250b51f11bbc883cba78319bd308a975?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","GB8KE2304809","spotify:user:11126428529","2023-04-08T10:19:03Z"
"spotify:track:34rqaaNgLRMIzi2w7PQj6Q","Morai","spotify:artist:4eujb0S8BP4Oy9suTA04mE","Gydra","spotify:album:4YqpRMpzE8PbyiXtagRLfD","Neft EP","spotify:artist:4eujb0S8BP4Oy9suTA04mE","Gydra","2023-04-08","https://i.scdn.co/image/ab67616d0000b273358d0db83a593946b55aeca7","1","2","209568","https://p.scdn.co/mp3-preview/454801a5c0e5d05e84a83da7a900f97a7244a5b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","GB8KE2304810","spotify:user:11126428529","2023-04-08T10:22:04Z"
"spotify:track:0MiAam2pWcqmGPcUznCPop","Mercury","spotify:artist:4eujb0S8BP4Oy9suTA04mE","Gydra","spotify:album:4YqpRMpzE8PbyiXtagRLfD","Neft EP","spotify:artist:4eujb0S8BP4Oy9suTA04mE","Gydra","2023-04-08","https://i.scdn.co/image/ab67616d0000b273358d0db83a593946b55aeca7","1","3","182241","https://p.scdn.co/mp3-preview/f9609b264e84176e8c7d4f1f549ed9d3d64495ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","GB8KE2304811","spotify:user:11126428529","2023-04-08T10:24:52Z"
"spotify:track:0i9FUQqeZATQrtZS0WgkeR","Death Toll","spotify:artist:6xDso0vbFPXOSvF7SVkEzx","Avile","spotify:album:28G2lKwY6jZqu9ItSZLHWg","Neuroheadz Presents: Headz Up Vol 1","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2023-03-31","https://i.scdn.co/image/ab67616d0000b27310e05a0ee775b1378c27fa28","1","9","270697","https://p.scdn.co/mp3-preview/f586d54ce487dc695b631fee3f6bbc3717dfd331?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","GB8KE2304319","spotify:user:11126428529","2023-04-11T13:08:00Z"
"spotify:local:Placebo:Song+To+Say+Goodbye+%28Manta+Remix%29:Song+To+Say+Goodbye+%28Manta+Remix%29:303","Song To Say Goodbye (Manta Remix)","","Placebo","","Song To Say Goodbye (Manta Remix)","","","","","0","0","303000","","false","0","","spotify:user:11126428529","2023-04-12T18:16:40Z"
"spotify:track:6z3aLbqPAinXXxEJ6NKrPQ","Wait For Me","spotify:artist:78UYwUXnotbqcp2NTxjujP","SOTA","spotify:album:3hEm35U5bUzPnq9A7VtBJx","Wait For Me","spotify:artist:78UYwUXnotbqcp2NTxjujP","SOTA","2023-03-10","https://i.scdn.co/image/ab67616d0000b2739da2bc79a71d05d9e8d13c5e","1","1","171034","https://p.scdn.co/mp3-preview/0377f2dc0ffd4f333568b1ac375a06ad90295818?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","US39N2301095","spotify:user:11126428529","2023-04-13T08:38:06Z"
"spotify:track:2KG7d8E8M900oF6zI3QW2h","On The Other Side","spotify:artist:2WLKRiOp43XLwVhRdt46mH, spotify:artist:3yyEYoHrjvoUtLJ6n2Wz83","Screamarts, Burr Oak","spotify:album:3cP4Dx8c2eqysh4ybvg863","Feral","spotify:artist:2WLKRiOp43XLwVhRdt46mH","Screamarts","2023-04-14","https://i.scdn.co/image/ab67616d0000b273a0a6313a49ca94bd8e7ae6a2","1","3","248181","https://p.scdn.co/mp3-preview/2d542b4483d79201ed3c275eb5c828c991c51e13?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","NLCK42228646","spotify:user:11126428529","2023-04-14T11:09:04Z"
"spotify:track:26nNr2SPKvyJjx6NzylkqP","Feral","spotify:artist:2WLKRiOp43XLwVhRdt46mH","Screamarts","spotify:album:3cP4Dx8c2eqysh4ybvg863","Feral","spotify:artist:2WLKRiOp43XLwVhRdt46mH","Screamarts","2023-04-14","https://i.scdn.co/image/ab67616d0000b273a0a6313a49ca94bd8e7ae6a2","1","1","267906","https://p.scdn.co/mp3-preview/4188eaed0ecad4baa8636976e7fb4d3ba4e49401?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","NLCK42228644","spotify:user:11126428529","2023-04-14T11:11:07Z"
"spotify:track:1Uk6kqbSTNFBqXACE4Vv6A","All U Gotta Do","spotify:artist:35dxfY1wywqVRUEaVuMm13","Bou","spotify:album:5eBnGbTjE9gIFh7IC01EEI","All U Gotta Do","spotify:artist:35dxfY1wywqVRUEaVuMm13","Bou","2022-11-25","https://i.scdn.co/image/ab67616d0000b273d08206201a2050131a4c433b","1","1","225785","https://p.scdn.co/mp3-preview/80d3a703cb0ee345544f956412e14f64b9fbec3c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","US39N2203366","spotify:user:11126428529","2023-04-14T15:02:53Z"
"spotify:track:7pAQRqEgNrOXhnIhfEUNIQ","Nothing to Lose","spotify:artist:2gukIciTd2qucMSGx6gSy6","Grinder","spotify:album:7DCmWQnGUJhdoHhX4b4TyM","For You","spotify:artist:2gukIciTd2qucMSGx6gSy6","Grinder","2023-03-15","https://i.scdn.co/image/ab67616d0000b273aeedfe1fa13ee58f4e117861","1","6","249346","https://p.scdn.co/mp3-preview/6f7563823586c248e0f33a33556cc31d5e126fd8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GB8KE2302908","spotify:user:11126428529","2023-04-18T10:07:59Z"
"spotify:track:26AnKl7hBiszwR46UUnQ4B","Gloom","spotify:artist:2gukIciTd2qucMSGx6gSy6","Grinder","spotify:album:7DCmWQnGUJhdoHhX4b4TyM","For You","spotify:artist:2gukIciTd2qucMSGx6gSy6","Grinder","2023-03-15","https://i.scdn.co/image/ab67616d0000b273aeedfe1fa13ee58f4e117861","1","5","244963","https://p.scdn.co/mp3-preview/180be473a8671122471b2a63b807a600d1c74fdc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GB8KE2302907","spotify:user:11126428529","2023-04-24T11:29:25Z"
"spotify:track:0kZChGrYkIPYXOzliKngMV","Take Out","spotify:artist:1dbmHeTviwZjxo952DT5Vo","Mizo","spotify:album:1WjoT6vrvch0LibQNGbEFR","Venomous, Take Out","spotify:artist:1dbmHeTviwZjxo952DT5Vo","Mizo","2022-07-15","https://i.scdn.co/image/ab67616d0000b2732540989769719c1e781501bd","1","2","252413","https://p.scdn.co/mp3-preview/50c2b173c71bd34d27162bd85e5737fb14b871bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","GB8KE2207397","spotify:user:11126428529","2023-04-24T12:41:52Z"
"spotify:track:1AZidjn2knEtvhJAwyqSsl","Symbolic","spotify:artist:3yyEYoHrjvoUtLJ6n2Wz83","Burr Oak","spotify:album:5GQt5zYrHrfSBLhj8IJe4E","Symbolic","spotify:artist:3yyEYoHrjvoUtLJ6n2Wz83","Burr Oak","2023-04-24","https://i.scdn.co/image/ab67616d0000b2735f7b2a1f090ecccedcb35391","1","1","251162","https://p.scdn.co/mp3-preview/4884c658fd240f96d750b5a156acea3c3fffa790?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","NLCK42227571","spotify:user:11126428529","2023-04-26T08:24:31Z"
"spotify:track:49b3Rvtso0Eb8Z99ufiwmv","Engine","spotify:artist:7uw0wr1Cxab26z3lfbr9Of","KASVO","spotify:album:6vJGCSo6s5DEuKwz8WT8hJ","Lab Test 1: DNA Profiling","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2023-05-06","https://i.scdn.co/image/ab67616d0000b273a29a4b9e3430253745dd493f","1","3","187992","https://p.scdn.co/mp3-preview/2d0021451e9d933342debdb6401b052851be843f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","AUBEC2317936","spotify:user:11126428529","2023-05-06T07:16:43Z"
